"DOBorough","PUBorough","tip_amount","total_amount","trip_distance","PUMonth","fare_amount","payment_type","percent_tip"
"Manhattan","Manhattan",2.95,17.65,1.5,"Aug",10.7,1,16.71388101983
"Manhattan","Manhattan",2.52,15.12,0.95,"Sep",8.6,1,16.6666666666667
"Queens","Manhattan",4.45,85,17.66,"May",70,1,5.23529411764706
"Brooklyn","Queens",6,76.55,13.54,"Mar",65.3,1,7.83801436969301
"Manhattan","Manhattan",2.88,17.28,0.94,"Jun",7.9,1,16.6666666666667
"Manhattan","Manhattan",2,13.9,0.66,"Nov",7.9,1,14.3884892086331
"Manhattan","Manhattan",2.52,15.12,1.25,"Aug",8.6,1,16.6666666666667
"Manhattan","Manhattan",3.86,23.16,1.37,"Sep",12.8,1,16.6666666666667
"Manhattan","Manhattan",8,42.3,3.19,"Nov",30.3,1,18.9125295508274
"Manhattan","Manhattan",2,24,2.46,"Jan",17,1,8.33333333333333
"Manhattan","Manhattan",3.2,19.3,1.6,"Dec",12.1,1,16.580310880829
"Manhattan","Manhattan",2.44,14.64,0.34,"Aug",7.2,1,16.6666666666667
"Manhattan","Manhattan",2.1,12.6,0.81,"Mar",6.5,1,16.6666666666667
"Manhattan","Manhattan",7,51.1,6.62,"Aug",40.1,1,13.6986301369863
"Manhattan","Queens",10,70.7,11,"Jan",42.9,1,14.1442715700141
"Manhattan","Manhattan",2.74,16.44,1.11,"Sep",7.2,1,16.6666666666667
"Manhattan","Manhattan",4.62,27.72,1.96,"Nov",19.1,1,16.6666666666667
"Manhattan","Manhattan",4.65,28.05,3.9,"Feb",18.4,1,16.5775401069519
"Manhattan","Manhattan",0,26.3,2.66,"Mar",19.8,1,0
"Manhattan","Manhattan",3.86,23.16,1.01,"Oct",12.8,1,16.6666666666667
"Manhattan","Manhattan",3,18.7,1.72,"Dec",10.7,1,16.0427807486631
"Manhattan","Manhattan",1.09,11.99,0.29,"Nov",4.4,1,9.09090909090909
"Queens","Manhattan",13.68,68.38,10.97,"Mar",45.7,1,20.0058496636443
"Manhattan","Manhattan",1.11,18.21,2.22,"Feb",12.1,1,6.09555189456343
"Manhattan","Manhattan",1,15,0.9,"Dec",10,1,6.66666666666667
"Manhattan","Manhattan",2.52,15.12,0.96,"Aug",8.6,1,16.6666666666667
"Queens","Manhattan",16.01,80.06,12.07,"May",48.5,1,19.9975018735948
"Manhattan","Manhattan",0,23.8,0.8,"Oct",19.8,1,0
"Manhattan","Manhattan",3.92,23.52,1.6,"Oct",15.6,1,16.6666666666667
"Manhattan","Manhattan",3.22,19.32,2.03,"Nov",12.1,1,16.6666666666667
"Manhattan","Queens",13.6,68,9.24,"Jan",36.6,1,20
"Manhattan","Manhattan",2.94,17.64,1.27,"Mar",10.7,1,16.6666666666667
"Manhattan","Manhattan",3.86,23.16,1.63,"Dec",12.8,1,16.6666666666667
"Manhattan","Manhattan",3.92,23.52,2.4,"May",15.6,1,16.6666666666667
"Manhattan","Manhattan",4.35,21.85,1.5,"Feb",13.5,1,19.908466819222
"Manhattan","Manhattan",2.65,15.95,1,"May",9.3,1,16.6144200626959
"Manhattan","Manhattan",2.94,17.64,1.18,"Oct",10.7,1,16.6666666666667
"Manhattan","Manhattan",2.24,13.44,0.47,"Apr",7.2,1,16.6666666666667
"Manhattan","Manhattan",4.8,24.1,1.8,"Nov",12.8,1,19.9170124481328
"Manhattan","Manhattan",1.4,15.4,1.67,"May",10,1,9.09090909090909
"Manhattan","Manhattan",4.2,25.2,0.99,"Nov",17,1,16.6666666666667
"Manhattan","Manhattan",2.52,15.12,1.24,"Sep",8.6,1,16.6666666666667
"Queens","Queens",4,32.65,6.09,"Aug",25.4,1,12.2511485451761
"Manhattan","Manhattan",1,13.9,0.8,"Nov",7.9,1,7.19424460431655
"Manhattan","Manhattan",3.5,21,1.12,"May",13.5,1,16.6666666666667
"Manhattan","Manhattan",7.64,45.84,4.11,"Apr",31.7,1,16.6666666666667
"Manhattan","Manhattan",4.6,27.7,3.3,"Oct",19.1,1,16.6064981949458
"Brooklyn","Manhattan",11.17,67.02,9.2,"Jul",44.3,1,16.6666666666667
"Manhattan","Manhattan",2,14.6,1.41,"Sep",8.6,1,13.6986301369863
"Manhattan","Manhattan",3,24,3.1,"Jan",17,1,12.5
"Manhattan","Queens",0,82.69,17.42,"Oct",70,1,0
"Manhattan","Manhattan",7.25,43.65,5.9,"Oct",32.4,1,16.6093928980527
"Manhattan","Manhattan",1.96,11.76,0.58,"Jun",5.8,1,16.6666666666667
"Manhattan","Manhattan",3,30,3.78,"Apr",20.5,1,10
"Manhattan","Manhattan",2.9,17.6,1,"Nov",10.7,1,16.4772727272727
"Manhattan","Manhattan",1.47,11.27,0.59,"Sep",5.8,1,13.0434782608696
"Manhattan","Manhattan",4.75,28.55,1.2,"Nov",19.8,1,16.6374781085814
"Manhattan","Manhattan",3.36,20.16,1.46,"Oct",12.8,1,16.6666666666667
"Manhattan","Manhattan",4.34,26.04,3.39,"Jan",17.7,1,16.6666666666667
"Manhattan","Manhattan",3.5,21,1.96,"May",13.5,1,16.6666666666667
"Manhattan","Manhattan",5.18,31.08,2.21,"Jan",21.9,1,16.6666666666667
"Queens","Brooklyn",14.3,85.8,3.6,"Feb",70,1,16.6666666666667
"Manhattan","Manhattan",3.87,16.77,0.85,"Feb",7.9,1,23.0769230769231
"Manhattan","Queens",0,45.55,9.9,"Jun",37.5,1,0
"Manhattan","Manhattan",2.5,19.6,1.2,"Nov",12.1,1,12.7551020408163
"Manhattan","Manhattan",1.79,19.69,1.8,"Feb",11.4,1,9.09090909090909
"Manhattan","Manhattan",3.98,26.08,2.9,"Apr",15.6,1,15.260736196319
"Manhattan","Manhattan",2.49,17.19,1.1,"Sep",10.7,1,14.4851657940663
"Queens","Manhattan",0,40.2,7.26,"May",35.2,1,0
"Manhattan","Manhattan",2.86,17.16,1.31,"Oct",9.3,1,16.6666666666667
"Manhattan","Manhattan",3.25,16.25,0.79,"Sep",6.5,1,20
"Manhattan","Manhattan",7.14,42.84,6.47,"May",31.7,1,16.6666666666667
"Manhattan","Manhattan",7.64,45.84,6.53,"Nov",31.7,1,16.6666666666667
"Manhattan","Manhattan",8.2,49.2,7.01,"Nov",34.5,1,16.6666666666667
"Manhattan","Manhattan",2,13.5,0.81,"May",6.5,1,14.8148148148148
"Manhattan","Manhattan",3.85,23.05,1.8,"Aug",14.2,1,16.7028199566161
"Manhattan","Manhattan",2.25,15.25,0.7,"Jun",6.5,1,14.7540983606557
"Manhattan","Manhattan",2,30,5.37,"Dec",24,1,6.66666666666667
"Unknown","Manhattan",1.5,15.2,0.8,"Aug",7.2,1,9.86842105263158
"Manhattan","Manhattan",4.05,24.35,2.1,"Sep",16.3,1,16.6324435318275
"Manhattan","Queens",0,79.3,18.58,"Mar",70,1,0
"Manhattan","Manhattan",0.84,9.24,0.41,"Jul",4.4,1,9.09090909090909
"Manhattan","Manhattan",3.5,21,1.57,"Mar",13.5,1,16.6666666666667
"Manhattan","Manhattan",5.2,31.1,1.3,"Oct",21.9,1,16.7202572347267
"Manhattan","Manhattan",4.9,29.4,2.89,"Dec",20.5,1,16.6666666666667
"Manhattan","Manhattan",2.3,13.8,0.88,"Apr",6.5,1,16.6666666666667
"Manhattan","Manhattan",3.2,19.3,1.6,"Apr",12.1,1,16.580310880829
"Brooklyn","Queens",0,33,8.3,"Aug",31.5,1,0
"Manhattan","Manhattan",0,11.2,0.22,"Mar",7.2,1,0
"Queens","Manhattan",14.8,88.8,17.56,"Sep",70,1,16.6666666666667
"Manhattan","Manhattan",5,63.6,0,"Feb",55.1,1,7.86163522012579
"Unknown","Manhattan",0,21,0.8,"Sep",17,1,0
"Brooklyn","Manhattan",2,65.25,10.9,"Jul",52.7,1,3.06513409961686
"Manhattan","Manhattan",3.08,18.48,1.79,"Oct",11.4,1,16.6666666666667
"Manhattan","Manhattan",3.72,22.32,0.6,"Aug",12.1,1,16.6666666666667
"Manhattan","Manhattan",4.9,29.4,3.14,"Nov",20.5,1,16.6666666666667
"Manhattan","Manhattan",1,17.1,1.6,"Jan",12.1,1,5.84795321637427
"Manhattan","Manhattan",2,24.4,2.7,"Mar",18.4,1,8.19672131147541
"Manhattan","Manhattan",3,21.2,1.43,"Oct",14.2,1,14.1509433962264
"Manhattan","Manhattan",2.27,24.97,3.4,"Apr",17.7,1,9.09090909090909
"Manhattan","Manhattan",2.73,20.93,2.3,"Feb",14.2,1,13.0434782608696
"Manhattan","Manhattan",3.14,18.84,1.39,"Jan",10.7,1,16.6666666666667
"Manhattan","Manhattan",1,20.9,2.94,"Jan",14.9,1,4.78468899521531
"Manhattan","Manhattan",4,30.9,4.16,"Dec",21.9,1,12.9449838187702
"Manhattan","Manhattan",3.7,22.2,1.63,"Oct",13.5,1,16.6666666666667
"Manhattan","Manhattan",1.95,11.75,0.6,"Aug",5.8,1,16.5957446808511
"Manhattan","Manhattan",2.72,16.32,1.42,"Oct",8.6,1,16.6666666666667
"Manhattan","Manhattan",2.55,15.45,1,"Jan",7.9,1,16.504854368932
"Manhattan","Manhattan",5.1,30.6,4.25,"Aug",24,1,16.6666666666667
"Manhattan","Manhattan",2,26.2,1.04,"Dec",17.7,1,7.63358778625954
"Manhattan","Manhattan",2.24,13.44,0.76,"Jun",7.2,1,16.6666666666667
"Manhattan","Manhattan",3.3,19.8,1.22,"Jan",10,1,16.6666666666667
"Brooklyn","Manhattan",11.67,70.01,9.24,"Dec",46.4,1,16.6690472789601
"Manhattan","Manhattan",5.95,29.75,2.31,"May",19.8,1,20
"Manhattan","Manhattan",2,16.7,1.4,"Feb",10.7,1,11.9760479041916
"Manhattan","Manhattan",5,41.7,4.13,"Aug",31.7,1,11.9904076738609
"Manhattan","Manhattan",5,39,5.4,"Dec",27.5,1,12.8205128205128
"Manhattan","Manhattan",3.6,21.8,1.7,"Dec",14.2,1,16.5137614678899
"Manhattan","Manhattan",2.1,23.1,2.69,"Mar",17,1,9.09090909090909
"Manhattan","Manhattan",7.02,30.42,3.98,"Dec",18.4,1,23.0769230769231
"Manhattan","Manhattan",3.28,19.68,2.57,"Jan",11.4,1,16.6666666666667
"Manhattan","Manhattan",1,14.6,1.6,"Apr",8.6,1,6.84931506849315
"Manhattan","Manhattan",4,39,4.69,"May",31,1,10.2564102564103
"Manhattan","Manhattan",0,19.6,2.2,"Apr",15.6,1,0
"Manhattan","Manhattan",3.14,18.84,1.8,"Apr",10.7,1,16.6666666666667
"Manhattan","Manhattan",7,42,6,"Mar",31,1,16.6666666666667
"Manhattan","Manhattan",10,56.2,6.27,"Oct",42.2,1,17.7935943060498
"Manhattan","Manhattan",2.8,16.8,1,"May",10,1,16.6666666666667
"Manhattan","Manhattan",4.6,27.7,2,"Oct",19.1,1,16.6064981949458
"Manhattan","Queens",16.1,96.65,17.6,"Feb",70,1,16.6580444904294
"Manhattan","Manhattan",2,33.8,3.45,"Dec",26.8,1,5.91715976331361
"Manhattan","Manhattan",4.14,24.84,1.91,"Jun",14.2,1,16.6666666666667
"Manhattan","Manhattan",1,13.6,1.41,"Dec",8.6,1,7.35294117647059
"Manhattan","Manhattan",2.65,15.95,0.7,"Jan",9.3,1,16.6144200626959
"Manhattan","Queens",25,100.75,18.05,"Dec",70,1,24.8138957816377
"Manhattan","Manhattan",4.2,21,1.8,"May",12.8,1,20
"Manhattan","Manhattan",3.5,17.5,1.2,"Nov",10,1,20
"Manhattan","Manhattan",3.08,18.48,1,"Oct",11.4,1,16.6666666666667
"Brooklyn","Manhattan",5,48.7,7,"Nov",38.7,1,10.2669404517454
"Queens","Manhattan",16.19,97.13,18.97,"Nov",70,1,16.6683825800474
"Manhattan","Manhattan",0,11.5,0.4,"Sep",6.5,1,0
"Manhattan","Manhattan",3.7,22.2,1.59,"Jan",13.5,1,16.6666666666667
"Manhattan","Manhattan",4,36.2,4.71,"Sep",28.2,1,11.0497237569061
"Manhattan","Manhattan",5.9,35.3,3.7,"Feb",25.4,1,16.71388101983
"Manhattan","Manhattan",3,18,2.2,"Nov",13.5,1,16.6666666666667
"Manhattan","Brooklyn",5.3,26.6,1.9,"Jul",16.3,1,19.9248120300752
"Manhattan","Queens",12,79.9,11.11,"May",50.6,1,15.0187734668335
"Brooklyn","Queens",10,95.05,18.9,"May",79.3,1,10.5207785376118
"Manhattan","Manhattan",2.6,15.6,0.72,"Dec",6.5,1,16.6666666666667
"Manhattan","Manhattan",2.15,12.95,0.6,"May",5.8,1,16.6023166023166
"Manhattan","Manhattan",1.5,17.2,1.9,"Apr",10.7,1,8.72093023255814
"Manhattan","Queens",10.8,64.9,9.1,"Jan",37.3,1,16.6409861325116
"Manhattan","Manhattan",4.14,24.84,1.81,"Feb",14.2,1,16.6666666666667
"Manhattan","Manhattan",2.58,15.48,0.74,"May",7.9,1,16.6666666666667
"Manhattan","Manhattan",5.26,31.56,2.97,"Apr",19.8,1,16.6666666666667
"Manhattan","Manhattan",3,25,3.19,"Jun",17,1,12
"Manhattan","Manhattan",2,21.2,2.29,"Mar",14.2,1,9.43396226415094
"Manhattan","Manhattan",4.2,18.2,1.11,"May",10,1,23.0769230769231
"Manhattan","Manhattan",0,14,1.38,"Oct",10,1,0
"Manhattan","Manhattan",4.14,24.84,1.9,"Feb",14.2,1,16.6666666666667
"Manhattan","Manhattan",3,20.5,0.64,"Jun",13.5,1,14.6341463414634
"Brooklyn","Manhattan",3.42,20.52,2.07,"Oct",12.1,1,16.6666666666667
"Manhattan","Manhattan",3.5,21,2.2,"Apr",13.5,1,16.6666666666667
"Manhattan","Manhattan",1,17.1,2.03,"Oct",12.1,1,5.84795321637427
"Manhattan","Manhattan",0,14.4,0.9,"Sep",7.9,1,0
"Manhattan","Manhattan",2.1,16.1,1.23,"Dec",10,1,13.0434782608696
"Manhattan","Manhattan",5.52,33.12,1.49,"Oct",22.6,1,16.6666666666667
"Manhattan","Manhattan",5.1,30.6,4.72,"Oct",20.5,1,16.6666666666667
"Manhattan","Manhattan",2.94,17.64,1.33,"Apr",10.7,1,16.6666666666667
"Manhattan","Manhattan",2,12.1,0.4,"Aug",5.1,1,16.5289256198347
"Manhattan","Manhattan",2,41.9,3.56,"Nov",35.9,1,4.77326968973747
"Brooklyn","Manhattan",8.11,48.65,4.64,"Dec",29.6,1,16.6700924974306
"Manhattan","Manhattan",0,19.9,2.1,"Feb",14.9,1,0
"Manhattan","Manhattan",3.3,19.8,1.34,"Mar",10,1,16.6666666666667
"Queens","Queens",0,18,0.1,"May",16.5,1,0
"Manhattan","Manhattan",3.28,19.68,1.81,"Feb",11.4,1,16.6666666666667
"Manhattan","Manhattan",2,18.4,1.35,"Sep",11.4,1,10.8695652173913
"Queens","Manhattan",14.8,88.8,15.67,"Feb",70,1,16.6666666666667
"Manhattan","Queens",16.11,96.66,21.7,"Jul",70,1,16.6666666666667
"Manhattan","Manhattan",3.1,18.5,2.3,"Feb",11.4,1,16.7567567567568
"Manhattan","Manhattan",3,15.6,0.9,"Mar",8.6,1,19.2307692307692
"Brooklyn","Queens",5,51.35,9.92,"Mar",43.6,1,9.73709834469328
"Manhattan","Manhattan",3.7,22.2,2.77,"Aug",13.5,1,16.6666666666667
"Manhattan","Manhattan",4.68,28.08,2.19,"Mar",21.9,1,16.6666666666667
"Brooklyn","Brooklyn",2,81.54,0,"Oct",78.54,1,2.45278390973755
"Manhattan","Manhattan",2,11.8,0.7,"Dec",5.8,1,16.9491525423729
"Manhattan","Manhattan",1.47,16.17,1.93,"May",10.7,1,9.09090909090909
"Manhattan","Manhattan",3.08,18.48,1.68,"Aug",11.4,1,16.6666666666667
"Manhattan","Manhattan",4.2,25.2,2.49,"Jun",17,1,16.6666666666667
"Manhattan","Manhattan",2,17,1.57,"May",10,1,11.7647058823529
"Manhattan","Manhattan",5.46,32.76,4.14,"Dec",23.3,1,16.6666666666667
"Manhattan","Manhattan",5.85,35.25,3,"Oct",25.4,1,16.5957446808511
"Manhattan","Manhattan",0,9.1,0.5,"Feb",5.1,1,0
"Manhattan","Manhattan",2,10.4,0.4,"Oct",4.4,1,19.2307692307692
"Manhattan","Manhattan",5.46,32.76,3.1,"Jun",23.3,1,16.6666666666667
"Manhattan","Manhattan",7.17,35.87,2.05,"Oct",24.7,1,19.9888486200167
"Manhattan","Manhattan",1.58,12.08,0.78,"Jul",6.5,1,13.0794701986755
"Manhattan","Manhattan",3.05,18.45,1.5,"Feb",11.4,1,16.5311653116531
"Manhattan","Manhattan",4.06,24.36,2.54,"May",16.3,1,16.6666666666667
"Manhattan","Manhattan",2.6,13.1,0.7,"Sep",6.5,1,19.8473282442748
"Manhattan","Manhattan",2.2,16.9,1.14,"Jul",10.7,1,13.0177514792899
"Manhattan","Manhattan",0,32.2,4.47,"Apr",28.2,1,0
"Brooklyn","Queens",5,67.15,14.46,"Jan",56.9,1,7.44601638123604
"Brooklyn","Manhattan",7.53,45.18,5.33,"May",26.1,1,16.6666666666667
"Manhattan","Manhattan",3.55,21.35,2.2,"Aug",12.8,1,16.6276346604215
"Manhattan","Manhattan",3.22,19.32,1.35,"Dec",12.1,1,16.6666666666667
"Manhattan","Manhattan",5,19.4,0.9,"Jul",7.9,1,25.7731958762887
"Manhattan","Manhattan",3.08,18.48,1.9,"Mar",11.4,1,16.6666666666667
"Manhattan","Manhattan",2.6,15.6,0.8,"Oct",6.5,1,16.6666666666667
"Manhattan","Manhattan",2,15.6,1.1,"Oct",8.6,1,12.8205128205128
"Manhattan","Manhattan",5.8,34.8,3.48,"Nov",24,1,16.6666666666667
"Manhattan","Manhattan",5.04,30.24,3.17,"Oct",21.2,1,16.6666666666667
"Manhattan","Manhattan",4,48.8,7.88,"Dec",40.8,1,8.19672131147541
"Bronx","Queens",10.21,63,8.53,"Aug",36.6,1,16.2063492063492
"Manhattan","Manhattan",3.4,26.1,3.22,"Apr",17.7,1,13.0268199233716
"Queens","Bronx",0,52.94,13.9,"Nov",44.5,1,0
"Manhattan","Manhattan",3.36,20.16,1.71,"Sep",12.8,1,16.6666666666667
"Manhattan","Manhattan",20,36.8,1.16,"Apr",12.8,1,54.3478260869565
"Manhattan","Manhattan",2.5,15.1,1.1,"Dec",8.6,1,16.5562913907285
"Manhattan","Manhattan",2.46,18.86,1.95,"Mar",11.4,1,13.0434782608696
"Manhattan","Manhattan",3.22,19.32,1.38,"Jun",12.1,1,16.6666666666667
"Manhattan","Manhattan",4.56,27.36,1.93,"Jul",16.3,1,16.6666666666667
"Manhattan","Manhattan",5.18,31.08,2.68,"Apr",21.9,1,16.6666666666667
"Manhattan","Manhattan",7.35,36.75,2.74,"Sep",25.4,1,20
"Manhattan","Manhattan",2.42,18.52,1.3,"Jun",12.1,1,13.0669546436285
"Manhattan","Manhattan",3.92,23.52,1.38,"May",15.6,1,16.6666666666667
"Manhattan","Manhattan",5,19.7,1.29,"Aug",10.7,1,25.3807106598985
"Manhattan","Manhattan",2,11.8,0.4,"Jun",5.8,1,16.9491525423729
"Manhattan","Manhattan",3.58,21.48,1.39,"Sep",11.4,1,16.6666666666667
"Brooklyn","Manhattan",6.8,40.8,3.85,"Apr",27.5,1,16.6666666666667
"Manhattan","Manhattan",3.15,18.95,0.9,"May",9.3,1,16.622691292876
"Manhattan","Manhattan",4,27.1,3.28,"Oct",19.1,1,14.760147601476
"Manhattan","Manhattan",0,16.1,1.93,"Apr",12.1,1,0
"Manhattan","Manhattan",2.7,13.5,0.5,"May",5.8,1,20
"Manhattan","Queens",10,97.3,22.43,"Apr",70,1,10.2774922918808
"Manhattan","Manhattan",6.72,33.62,4.14,"Sep",21.9,1,19.9881023200476
"Manhattan","Manhattan",3.66,15.86,1.1,"May",7.2,1,23.0769230769231
"Manhattan","Manhattan",7.42,44.52,4.31,"Jul",33.1,1,16.6666666666667
"Manhattan","Manhattan",1,20.9,2.89,"Apr",14.9,1,4.78468899521531
"Manhattan","Manhattan",2.9,14.5,0.39,"Oct",5.1,1,20
"Manhattan","Manhattan",2.52,15.12,0.6,"Mar",8.6,1,16.6666666666667
"Manhattan","Manhattan",0,14.7,1.3,"Dec",10.7,1,0
"Manhattan","Manhattan",4.54,27.24,3.03,"Jun",17.7,1,16.6666666666667
"Manhattan","Manhattan",4.5,27.2,3.6,"Oct",17.7,1,16.5441176470588
"Queens","Manhattan",5.94,35.64,4.85,"Jan",24.7,1,16.6666666666667
"Manhattan","Manhattan",3.05,23.35,2,"Jan",16.3,1,13.0620985010707
"Manhattan","Manhattan",0,18.5,2.32,"Jun",13.5,1,0
"Manhattan","Manhattan",3.99,17.29,0.64,"Dec",9.3,1,23.0769230769231
"Manhattan","Manhattan",1,20.2,3.1,"Mar",14.2,1,4.95049504950495
"Brooklyn","Queens",10.85,65.1,11.1,"Nov",45,1,16.6666666666667
"Brooklyn","Manhattan",6.22,37.32,4.9,"Sep",26.1,1,16.6666666666667
"Manhattan","Manhattan",0,29.4,1.9,"Dec",25.4,1,0
"Manhattan","Manhattan",4.55,22.75,1.97,"Feb",14.2,1,20
"Manhattan","Manhattan",4.82,28.92,3.11,"Feb",19.1,1,16.6666666666667
"Manhattan","Manhattan",5.53,27.63,2.2,"Mar",15.6,1,20.0144770177343
"Manhattan","Manhattan",3.15,15.75,1.16,"Jul",8.6,1,20
"Manhattan","Manhattan",2.72,16.32,1.97,"Jan",12.1,1,16.6666666666667
"Manhattan","Manhattan",4.32,15.12,0.68,"Apr",5.8,1,28.5714285714286
"Manhattan","Manhattan",0,14.7,1.58,"Jul",10.7,1,0
"Unknown","Manhattan",4.2,25.2,2.5,"Oct",17,1,16.6666666666667
"Manhattan","Manhattan",2.58,15.48,1.16,"Jul",7.9,1,16.6666666666667
"Manhattan","Manhattan",9.55,47.75,6.99,"Jan",31.7,1,20
"Manhattan","Manhattan",2.52,15.12,1.65,"Oct",8.6,1,16.6666666666667
"Manhattan","Manhattan",1,14.3,1.4,"Jul",9.3,1,6.99300699300699
"Manhattan","Manhattan",0,24.5,2.92,"Sep",20.5,1,0
"Manhattan","Manhattan",2.94,12.74,0.58,"Dec",5.8,1,23.0769230769231
"Manhattan","Manhattan",2.46,18.86,1.52,"Feb",11.4,1,13.0434782608696
"Manhattan","Manhattan",2.44,14.64,0.64,"Jan",7.2,1,16.6666666666667
"Manhattan","Queens",17.19,104.88,19.43,"Aug",70,1,16.3901601830664
"Manhattan","Manhattan",7.92,47.52,6.89,"Nov",33.1,1,16.6666666666667
"Manhattan","Manhattan",2.85,17.25,1,"Nov",7.9,1,16.5217391304348
"Manhattan","Manhattan",5,30.2,2.5,"Oct",21.2,1,16.5562913907285
"Manhattan","Manhattan",3.14,18.84,1.63,"Apr",10.7,1,16.6666666666667
"Manhattan","Queens",20.4,101.99,11.6,"Oct",63.9,1,20.0019609765663
"Manhattan","Manhattan",3,18,1.3,"Jul",10,1,16.6666666666667
"Manhattan","Manhattan",3.5,39.9,4.3,"Apr",32.4,1,8.7719298245614
"Manhattan","Manhattan",4.42,26.52,3.06,"Mar",15.6,1,16.6666666666667
"Brooklyn","Manhattan",6.78,40.68,5.22,"May",28.9,1,16.6666666666667
"Manhattan","Manhattan",2,17.8,0.77,"Jun",9.3,1,11.2359550561798
"Manhattan","Manhattan",2.5,15.1,0.7,"Apr",8.6,1,16.5562913907285
"Queens","Manhattan",14.35,86.1,12.25,"Apr",56.2,1,16.6666666666667
"Manhattan","Manhattan",2.38,14.28,0.91,"Oct",7.9,1,16.6666666666667
"Manhattan","Manhattan",3.16,18.96,1.18,"Sep",9.3,1,16.6666666666667
"Manhattan","Manhattan",2.66,15.96,1.25,"Jan",9.3,1,16.6666666666667
"Manhattan","Manhattan",3.75,22.65,2.5,"Jan",14.9,1,16.5562913907285
"Manhattan","Manhattan",2,14.2,1.69,"Dec",10.7,1,14.0845070422535
"Manhattan","Manhattan",3.42,20.52,1.79,"Jul",12.1,1,16.6666666666667
"Manhattan","Queens",16.19,98.88,16.78,"Dec",70,1,16.3733818770227
"Manhattan","Manhattan",2,15.6,1.28,"Nov",8.6,1,12.8205128205128
"Manhattan","Manhattan",3.98,23.88,2.27,"Aug",14.9,1,16.6666666666667
"Manhattan","Queens",10,85.25,19.7,"Jan",70,1,11.7302052785924
"Manhattan","Manhattan",4.06,24.36,2.53,"Nov",16.3,1,16.6666666666667
"Manhattan","Manhattan",3.08,18.48,1.68,"Jun",11.4,1,16.6666666666667
"Manhattan","Manhattan",5.26,31.56,2.36,"Jan",19.8,1,16.6666666666667
"Manhattan","Manhattan",0.53,11.03,0.9,"Sep",6.5,1,4.80507706255666
"Manhattan","Manhattan",2.6,26,2.99,"Aug",18.4,1,10
"Manhattan","Manhattan",5,38.3,4.6,"Feb",26.8,1,13.0548302872063
"Manhattan","Queens",11.78,72.43,12.02,"Nov",49.9,1,16.2639790142206
"Manhattan","Queens",17.22,103.32,20.88,"Mar",70,1,16.6666666666667
"Manhattan","Manhattan",0,12.9,1.01,"Dec",7.9,1,0
"Manhattan","Manhattan",3.6,18,0.87,"Apr",7.9,1,20
"Manhattan","Manhattan",4.54,27.24,3.09,"Nov",17.7,1,16.6666666666667
"Manhattan","Manhattan",3,15.9,0.56,"Nov",7.9,1,18.8679245283019
"Manhattan","Manhattan",1,22,2.42,"Sep",17,1,4.54545454545455
"Manhattan","Manhattan",3.15,15.75,1.3,"Jun",8.6,1,20
"Brooklyn","Manhattan",5,38.2,6.28,"Jan",28.2,1,13.0890052356021
"Manhattan","Manhattan",3.1,18.5,2,"Jan",11.4,1,16.7567567567568
"Manhattan","Manhattan",4.48,26.88,2.74,"Nov",18.4,1,16.6666666666667
"Manhattan","Manhattan",3.6,21.8,1.8,"Feb",14.2,1,16.5137614678899
"Manhattan","Manhattan",0,23.1,2.48,"Mar",19.1,1,0
"Manhattan","Manhattan",2.88,17.28,0.8,"Apr",7.9,1,16.6666666666667
"Manhattan","Manhattan",5.88,35.28,4.19,"Oct",25.4,1,16.6666666666667
"Manhattan","Manhattan",3.56,21.36,1.78,"Apr",12.8,1,16.6666666666667
"Manhattan","Manhattan",1.88,11.28,0.54,"Oct",4.4,1,16.6666666666667
"Manhattan","Manhattan",1,21.3,1.9,"Jun",16.3,1,4.69483568075117
"Manhattan","Manhattan",5.35,26.75,1.23,"Oct",14.9,1,20
"Manhattan","Manhattan",2.1,12.6,0.82,"Dec",6.5,1,16.6666666666667
"Manhattan","Manhattan",4,24,1.77,"Aug",13.5,1,16.6666666666667
"Manhattan","Manhattan",3.5,21,2.5,"Jun",13.5,1,16.6666666666667
"Brooklyn","Manhattan",6.66,39.96,5.3,"Jul",26.8,1,16.6666666666667
"Manhattan","Manhattan",5.88,35.28,3.28,"Aug",25.4,1,16.6666666666667
"Manhattan","Manhattan",0,18.5,1.81,"Nov",13.5,1,0
"Queens","Manhattan",17.03,102.17,17.32,"Nov",66.7,1,16.6682979348145
"Manhattan","Manhattan",2.1,14,1,"Sep",7.9,1,15
"Manhattan","Manhattan",2.66,15.96,1.14,"Jun",9.3,1,16.6666666666667
"Manhattan","Manhattan",3.14,18.84,1.56,"Nov",10.7,1,16.6666666666667
"Manhattan","Manhattan",2,28.9,3.69,"Jul",21.9,1,6.9204152249135
"Manhattan","Manhattan",2.94,17.64,1.33,"Mar",10.7,1,16.6666666666667
"Manhattan","Manhattan",6.22,31.12,2.94,"Apr",18.4,1,19.987146529563
"Manhattan","Manhattan",1,15.4,0.9,"Mar",7.9,1,6.49350649350649
"Manhattan","Queens",5,72.4,9.9,"Feb",50.6,1,6.9060773480663
"Manhattan","Queens",28.01,168.06,24.29,"Jun",130,1,16.6666666666667
"Manhattan","Manhattan",4.9,29.4,3.21,"May",20.5,1,16.6666666666667
"Manhattan","Manhattan",3.5,21,1.76,"Dec",13.5,1,16.6666666666667
"Manhattan","Manhattan",2.16,12.96,0.61,"Dec",5.8,1,16.6666666666667
